Series Name,Series Code,Country Name,Country Code,2000,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Voice and Accountability: Estimate,VA.EST,Bulgaria,BGR,0.4604987,0.5779763,0.5604841,0.5314857,0.4500802,0.4009156,0.3372708,0.366463,0.4325373,0.401088,0.3787372
Voice and Accountability: Estimate,VA.EST,Burkina Faso,BFA,-0.2301548,-0.2834808,-0.2897423,-0.2529503,-0.2801855,-0.3049708,-0.255426,-0.3518519,-0.1129593,0.0139105,0.0585958
Voice and Accountability: Estimate,VA.EST,Burundi,BDI,-1.489836,-0.6852906,-0.6894393,-0.9426936,-0.9276319,-0.8945184,-0.9530513,-1.041284,-1.288652,-1.562486,-1.568085
Voice and Accountability: Estimate,VA.EST,Cabo Verde,CPV,0.8039816,0.937763,0.8910812,0.8946776,0.9700963,0.9387196,0.9160244,0.9569727,0.9579391,0.9861547,0.9760503
Voice and Accountability: Estimate,VA.EST,Cambodia,KHM,-0.7807828,-0.9711391,-0.9134476,-0.9272553,-0.9141283,-0.9614798,-0.9809273,-1.107751,-1.122557,-1.10689,-1.155791
Voice and Accountability: Estimate,VA.EST,Cameroon,CMR,-1.060407,-1.067796,-1.040357,-1.058277,-1.033121,-1.021581,-1.036896,-0.9443417,-0.9548751,-1.032657,-1.049147
Voice and Accountability: Estimate,VA.EST,Canada,CAN,1.531965,1.407529,1.401846,1.352596,1.380145,1.437505,1.453487,1.41236,1.467028,1.447873,1.48018
Voice and Accountability: Estimate,VA.EST,Cayman Islands,CYM,1.591204,0.7461754,0.5589764,0.5776708,0.57987,0.574215,0.5489348,0.4731347,0.4691225,0.4748565,0.4847159
Voice and Accountability: Estimate,VA.EST,Central African Republic,CAF,-0.6706087,-0.9880777,-1.003473,-1.104218,-1.087498,-1.241135,-1.474687,-1.391623,-1.225462,-1.086499,-1.107389
Voice and Accountability: Estimate,VA.EST,Chad,TCD,-0.9780575,-1.445907,-1.398563,-1.360329,-1.350032,-1.342748,-1.374709,-1.331053,-1.335112,-1.355802,-1.37208
Voice and Accountability: Estimate,VA.EST,Chile,CHL,0.888869,1.013508,1.016847,1.095609,1.073909,1.076945,1.106285,1.055915,1.004418,0.9950928,0.9986695
Voice and Accountability: Estimate,VA.EST,China,CHN,-1.384081,-1.699497,-1.701171,-1.680548,-1.637609,-1.637941,-1.631409,-1.616668,-1.660686,-1.561219,-1.504615
Voice and Accountability: Estimate,VA.EST,Colombia,COL,-0.438141,-0.1659226,-0.1496109,-0.1323792,-0.0597142,-0.0639913,-0.0812788,-0.0433162,0.0039173,0.1207643,0.1109345
Voice and Accountability: Estimate,VA.EST,Comoros,COM,-1.032639,-0.2873705,-0.3419944,-0.4222873,-0.373952,-0.4661489,-0.460561,-0.2917461,-0.2911633,-0.2519214,-0.2953521
Voice and Accountability: Estimate,VA.EST,"Congo, Dem. Rep.",COD,-1.733551,-1.387891,-1.409388,-1.409103,-1.485156,-1.481082,-1.458554,-1.286678,-1.303839,-1.390455,-1.44296
Voice and Accountability: Estimate,VA.EST,"Congo, Rep.",COG,-1.430073,-1.155456,-1.104503,-1.062742,-1.107998,-1.155133,-1.11778,-1.108313,-1.016825,-1.157563,-1.121634
Voice and Accountability: Estimate,VA.EST,Cook Islands,COK,..,..,-0.3860815,-0.3573337,-0.4071989,-0.4767389,-0.4640228,..,..,..,..
Voice and Accountability: Estimate,VA.EST,Costa Rica,CRI,1.094699,0.9667597,1.005792,1.03989,1.053863,1.08822,1.078483,1.138346,1.1515,1.117475,1.119997
Voice and Accountability: Estimate,VA.EST,Cote d'Ivoire,CIV,-0.9324062,-1.16756,-1.06438,-1.048398,-1.081877,-0.77775,-0.7511911,-0.5076874,-0.4051937,-0.2951319,-0.2731395
Voice and Accountability: Estimate,VA.EST,Croatia,HRV,0.5106539,0.4678069,0.4862779,0.4764283,0.5210824,0.5408306,0.5137413,0.5149403,0.5554639,0.5244909,0.5113654
Voice and Accountability: Estimate,VA.EST,Cuba,CUB,-1.635162,-1.800639,-1.703885,-1.616888,-1.610357,-1.514607,-1.478674,-1.544798,-1.558035,-1.560129,-1.551744
Voice and Accountability: Estimate,VA.EST,Cyprus,CYP,1.057137,1.084034,1.068028,1.023391,1.053583,1.022024,0.9808227,1.01997,1.031512,1.046528,1.055054
Voice and Accountability: Estimate,VA.EST,Czech Republic,CZE,0.7627751,1.032759,1.033045,1.014818,1.022664,0.9703797,0.9845335,1.026667,1.042688,1.02472,0.9714867
Voice and Accountability: Estimate,VA.EST,Denmark,DNK,1.535965,1.538306,1.538261,1.541957,1.551707,1.674114,1.666271,1.524577,1.552723,1.541286,1.51538
Voice and Accountability: Estimate,VA.EST,Djibouti,DJI,-0.8777418,-1.196742,-1.209396,-1.265671,-1.411138,-1.434044,-1.471035,-1.43081,-1.412069,-1.372474,-1.405785
Voice and Accountability: Estimate,VA.EST,Dominica,DMA,1.093752,1.034413,1.012254,0.9825406,0.9879898,0.94659,0.9667065,1.067056,0.8788246,0.899353,0.8837717
Voice and Accountability: Estimate,VA.EST,Dominican Republic,DOM,0.22575,0.1647324,0.0897983,0.0738616,0.0904333,0.1245922,0.1153695,0.1889606,0.1542495,0.1806068,0.1574618
Voice and Accountability: Estimate,VA.EST,Ecuador,ECU,-0.2472181,-0.2223047,-0.2503612,-0.2310853,-0.2933648,-0.2961141,-0.2527218,-0.2024652,-0.2117516,-0.2484644,-0.1736271
Voice and Accountability: Estimate,VA.EST,"Egypt, Arab Rep.",EGY,-0.8945062,-1.212239,-1.157501,-1.188054,-1.139983,-0.7650635,-1.051559,-1.1806,-1.184813,-1.20261,-1.249328
Voice and Accountability: Estimate,VA.EST,El Salvador,SLV,-0.043114,0.1120839,0.0576465,0.0715443,0.0439498,-0.0401937,-0.0130921,0.1526031,0.1523709,0.188018,0.1529633
Voice and Accountability: Estimate,VA.EST,Equatorial Guinea,GNQ,-1.599229,-1.894067,-1.80687,-1.860195,-1.899614,-1.905041,-1.969891,-1.976544,-2.00014,-1.95246,-1.974252
Voice and Accountability: Estimate,VA.EST,Eritrea,ERI,-1.470739,-2.159969,-2.20278,-2.198293,-2.226054,-2.208767,-2.196417,-2.113503,-2.106695,-2.172609,-2.165193
Voice and Accountability: Estimate,VA.EST,Estonia,EST,0.9880024,1.091653,1.085522,1.105652,1.133726,1.111925,1.116849,1.17031,1.186783,1.207928,1.213141
Voice and Accountability: Estimate,VA.EST,Eswatini,SWZ,-1.462376,-1.319657,-1.271793,-1.325328,-1.315425,-1.281684,-1.261993,-1.333801,-1.40121,-1.421698,-1.45107
Voice and Accountability: Estimate,VA.EST,Ethiopia,ETH,-1.031739,-1.307213,-1.298283,-1.344843,-1.362644,-1.308908,-1.313026,-1.284354,-1.298288,-1.403602,-1.441945
Voice and Accountability: Estimate,VA.EST,Fiji,FJI,-0.3462142,-0.7047014,-0.9106878,-1.106356,-1.093062,-0.978678,-0.9095932,-0.1766343,0.0277691,0.0269774,0.1788176
Voice and Accountability: Estimate,VA.EST,Finland,FIN,1.593033,1.463081,1.465268,1.486713,1.507551,1.600697,1.573706,1.541917,1.543484,1.531658,1.552926
Voice and Accountability: Estimate,VA.EST,France,FRA,1.182987,1.304794,1.244509,1.202857,1.170668,1.238106,1.219247,1.21816,1.206558,1.135521,1.148415
Voice and Accountability: Estimate,VA.EST,French Guiana,GUF,0.5048246,0.3041296,1.074114,1.116194,1.089094,1.124147,1.146864,1.276822,1.273855,1.279244,1.294183
Voice and Accountability: Estimate,VA.EST,Gabon,GAB,-0.4706822,-0.8451806,-0.9712192,-0.8651459,-0.9051993,-0.8636067,-0.86337,-0.8657218,-0.8941097,-0.9695483,-1.054074
Voice and Accountability: Estimate,VA.EST,"Gambia, The",GMB,-1.064675,-0.8655047,-1.012212,-1.075465,-1.215479,-1.287478,-1.257354,-1.267749,-1.459992,-1.261896,-0.6473829
Voice and Accountability: Estimate,VA.EST,Georgia,GEO,-0.283676,-0.2568539,-0.1888308,-0.160891,-0.1726989,0.0215808,0.1388145,0.284666,0.2745618,0.2937105,0.2627737
Voice and Accountability: Estimate,VA.EST,Germany,DEU,1.314802,1.336778,1.334962,1.297783,1.349211,1.393738,1.406184,1.43633,1.421902,1.363717,1.389012
Voice and Accountability: Estimate,VA.EST,Ghana,GHA,0.0706235,0.4318844,0.4979627,0.51473,0.4846578,0.4313522,0.4388546,0.4632516,0.4954702,0.5879996,0.5919073
Voice and Accountability: Estimate,VA.EST,Greece,GRC,1.013062,0.9282115,0.8914437,0.8977181,0.820455,0.7007905,0.6872375,0.6187572,0.6514947,0.6684627,0.7085512
Voice and Accountability: Estimate,VA.EST,Greenland,GRL,..,..,1.245291,1.282472,1.276299,1.290536,1.278615,1.276822,1.273855,1.279244,1.294183
Voice and Accountability: Estimate,VA.EST,Grenada,GRD,0.7152279,0.8204733,0.8230612,0.7911725,0.7851922,0.7475029,0.7702491,0.9061409,0.8060002,0.8169966,0.7433544
Voice and Accountability: Estimate,VA.EST,Guam,GUM,..,0.9671982,0.9638122,0.7674289,0.7844178,0.800454,0.7834459,..,..,..,..
Voice and Accountability: Estimate,VA.EST,Guatemala,GTM,-0.2859445,-0.2018256,-0.2500028,-0.3033077,-0.3119646,-0.3561386,-0.3665427,-0.3375991,-0.3463922,-0.2918784,-0.2812382
Voice and Accountability: Estimate,VA.EST,Guinea,GIN,-1.101043,-1.426304,-1.302842,-0.9179657,-0.8877387,-1.013889,-1.022311,-0.8580707,-0.8579555,-0.7619196,-0.7411135
Voice and Accountability: Estimate,VA.EST,Guinea-Bissau,GNB,-0.6383037,-0.7153731,-0.7591977,-0.8229927,-0.8534395,-1.325706,-1.343437,-0.850448,-0.7495899,-0.7345327,-0.7969382
Voice and Accountability: Estimate,VA.EST,Guyana,GUY,0.4642206,0.112155,0.0926979,0.0661981,0.0294743,-0.0022882,0.0212311,0.1560297,0.1840572,0.2535251,0.2771874
Voice and Accountability: Estimate,VA.EST,Haiti,HTI,-0.7338627,-0.5870128,-0.6571429,-0.7115129,-0.7490237,-0.7627437,-0.7494452,-0.7911079,-0.7986609,-0.759416,-0.7368699
Voice and Accountability: Estimate,VA.EST,Honduras,HND,-0.0986046,-0.2946571,-0.5329577,-0.503611,-0.4686563,-0.4697777,-0.4749359,-0.4091908,-0.4217368,-0.4396821,-0.4416908
Voice and Accountability: Estimate,VA.EST,"Hong Kong SAR, China",HKG,-0.0119737,0.447788,0.4794998,0.5148422,0.574968,0.6397095,0.725163,0.5356985,0.5147688,0.3771898,0.4275394
Voice and Accountability: Estimate,VA.EST,Hungary,HUN,1.135267,0.9657084,0.909685,0.8942028,0.8369731,0.7493677,0.7371929,0.5532663,0.5599308,0.4012318,0.3658836
Voice and Accountability: Estimate,VA.EST,Iceland,ISL,1.492716,1.42565,1.415215,1.445753,1.41073,1.44295,1.439569,1.357325,1.376409,1.355988,1.37776
Voice and Accountability: Estimate,VA.EST,India,IND,0.3520634,0.4621931,0.4606846,0.4432724,0.4358186,0.3994542,0.4327801,0.413294,0.4278348,0.4401651,0.3855009
Voice and Accountability: Estimate,VA.EST,Indonesia,IDN,-0.2701759,-0.0112615,-0.0010406,-0.0377742,-0.008531,0.0676126,0.0361213,0.1539049,0.1848372,0.1666685,0.1298718
Voice and Accountability: Estimate,VA.EST,"Iran, Islamic Rep.",IRN,-0.9323903,-1.569739,-1.581752,-1.606163,-1.583116,-1.600213,-1.608372,-1.580744,-1.513511,-1.343017,-1.299343
Voice and Accountability: Estimate,VA.EST,Iraq,IRQ,-2.012989,-1.104687,-1.023472,-0.9918546,-1.069502,-1.076181,-1.057192,-1.144258,-1.127883,-1.016743,-1.048158
Voice and Accountability: Estimate,VA.EST,Ireland,IRL,1.408249,1.42259,1.353574,1.324432,1.305361,1.322521,1.311735,1.317501,1.334583,1.290915,1.293198
Voice and Accountability: Estimate,VA.EST,Israel,ISR,0.6943455,0.7232652,0.5704734,0.5838454,0.6533095,0.6443449,0.6494062,0.727579,0.7448658,0.7865653,0.6963053
Voice and Accountability: Estimate,VA.EST,Italy,ITA,1.040719,1.032024,1.03418,0.9627974,0.9118239,0.9168093,0.9542174,0.9992626,1.0347,1.033944,1.05348
Voice and Accountability: Estimate,VA.EST,Jamaica,JAM,0.677776,0.5799751,0.577552,0.4628276,0.4791512,0.4860247,0.5434061,0.5625729,0.6087242,0.6812279,0.6902364
Voice and Accountability: Estimate,VA.EST,Japan,JPN,0.958088,0.9488592,1.021046,1.040693,1.071133,1.101295,1.109647,1.036089,0.9879857,0.987858,1.007715
Voice and Accountability: Estimate,VA.EST,"Jersey, Channel Islands",JEY,..,..,..,..,1.276299,1.290536,1.278615,1.276822,1.273855,1.279244,1.294183
Voice and Accountability: Estimate,VA.EST,Jordan,JOR,-0.284869,-0.7373688,-0.7845951,-0.7993262,-0.7962052,-0.7344927,-0.8067545,-0.7536456,-0.7693482,-0.7129775,-0.7228987
Voice and Accountability: Estimate,VA.EST,Kazakhstan,KAZ,-0.9656792,-1.09226,-1.075511,-1.132222,-1.121369,-1.176721,-1.242599,-1.183921,-1.163728,-1.207501,-1.227436
Voice and Accountability: Estimate,VA.EST,Kenya,KEN,-0.8106471,-0.2825438,-0.3319136,-0.2189553,-0.2695202,-0.2878036,-0.2122569,-0.1452322,-0.1464677,-0.1155313,-0.2024631
Voice and Accountability: Estimate,VA.EST,Kiribati,KIR,1.142295,0.7480637,0.6348916,0.6353967,0.8370643,0.7746087,0.8057979,0.9397047,0.9788592,1.004798,1.046579
Voice and Accountability: Estimate,VA.EST,"Korea, Dem. People’s Rep.",PRK,-2.116823,-2.226342,-2.270496,-2.227479,-2.241722,-2.240076,-2.251713,-2.193335,-2.201837,-2.180301,-2.202031
Voice and Accountability: Estimate,VA.EST,"Korea, Rep.",KOR,0.6371692,0.6571436,0.7076684,0.741087,0.7269193,0.7255958,0.7058276,0.680226,0.6309666,0.6406897,0.7398388
Voice and Accountability: Estimate,VA.EST,Kosovo,XKX,-0.7386692,-0.3137963,-0.1168404,-0.180991,-0.2360896,-0.2237748,-0.2504447,-0.2013129,-0.1508323,-0.1488165,-0.1158259
Voice and Accountability: Estimate,VA.EST,Kuwait,KWT,-0.2973249,-0.5433814,-0.4846455,-0.5244356,-0.5585736,-0.642978,-0.6576061,-0.6574598,-0.6636335,-0.6289378,-0.6070136
Voice and Accountability: Estimate,VA.EST,Kyrgyz Republic,KGZ,-1.09426,-1.091765,-1.019887,-0.9343349,-0.6829873,-0.6110972,-0.5382611,-0.4624974,-0.4041462,-0.420283,-0.4384119
Voice and Accountability: Estimate,VA.EST,Lao PDR,LAO,-1.341206,-1.709538,-1.699371,-1.676841,-1.678506,-1.643571,-1.649452,-1.73322,-1.753419,-1.759168,-1.750584
Voice and Accountability: Estimate,VA.EST,Latvia,LVA,0.7422881,0.7807863,0.8499379,0.7942439,0.7367753,0.7755156,0.7704234,0.8494349,0.8464738,0.8424496,0.7964503
Voice and Accountability: Estimate,VA.EST,Lebanon,LBN,-0.3140593,-0.4221182,-0.3552515,-0.3312983,-0.390134,-0.3858334,-0.4049813,-0.4203074,-0.4625313,-0.5204078,-0.5769764
Voice and Accountability: Estimate,VA.EST,Lesotho,LSO,-0.3701273,-0.0662233,-0.0834326,-0.1015297,-0.0892456,0.0723329,0.1202671,0.1619705,0.1173466,0.0355908,0.0363036
Voice and Accountability: Estimate,VA.EST,Liberia,LBR,-1.031445,-0.1849382,-0.1633978,-0.2113896,-0.2563505,-0.3066162,-0.3873227,-0.2758334,-0.2210269,-0.1007108,-0.0227889
Voice and Accountability: Estimate,VA.EST,Libya,LBY,-1.688663,-1.941491,-1.910279,-1.940416,-1.594412,-0.900742,-0.9716001,-1.113726,-1.341563,-1.429708,-1.442918
Voice and Accountability: Estimate,VA.EST,Liechtenstein,LIE,1.535655,1.317131,1.545567,1.586912,1.563959,1.50603,1.486974,1.395747,1.387577,1.250232,1.27778
Voice and Accountability: Estimate,VA.EST,Lithuania,LTU,0.8554399,0.8496562,0.9021598,0.9156346,0.8605259,0.9295096,0.9400197,0.9615911,0.9738417,0.9999226,0.9853768
Voice and Accountability: Estimate,VA.EST,Luxembourg,LUX,1.510187,1.545579,1.555082,1.574836,1.604539,1.649901,1.631096,1.554682,1.546707,1.500141,1.520356
Voice and Accountability: Estimate,VA.EST,"Macao SAR, China",MAC,0.2875489,0.0831068,0.5920655,0.6283083,0.6061164,-0.2432214,-0.2676533,-0.3305532,-0.067366,-0.061402,-0.0549287
Voice and Accountability: Estimate,VA.EST,"Macedonia, FYR",MKD,-0.3430473,0.19574,0.1681385,0.1149856,-0.0394919,-0.0284961,-0.0575456,-0.141482,-0.1819001,-0.2360894,-0.1403402
Voice and Accountability: Estimate,VA.EST,Madagascar,MDG,0.1104709,-0.3261529,-0.8315294,-0.8454349,-0.879346,-0.8832707,-0.7633572,-0.5003059,-0.3786291,-0.3107254,-0.3402472
Voice and Accountability: Estimate,VA.EST,Malawi,MWI,-0.1336164,-0.2466548,-0.1488018,-0.1909863,-0.2454195,-0.2060844,-0.178754,-0.0642981,-0.0052672,-0.0318169,-0.0300274
