"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.941645257754649","0.0777932396017486","0.398288537732556","-0.346451883607565","0.0477971565264293","-0.44077645874969","-0.137388946479169","-2.63338208203788","2.82636695068239","1.67742931575907","1.70023443012367","1.53110270446609","1.61728399885205","1.6188337581974","0.191929472334184","0.17521005801936","0.147880332704353","0.326131874645192","0.404530787600149","0.274247848044824","0.366371086611653","0.518300979734972","0.235207704637248","0.0459259594138627","0.445918825756159","0.0997226954950333",
"Australia","AUS","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.269900745674445","0.231506377593149","0.247853745533995","0.401532812197568","0.271237904566512","0.165750236758763","0.255144570049939","0.241550792522859","0.199299626825731","0.25479412834109","0.307208817726346","0.415150026997439","0.357623300481592","0.292685350214389","0.726327521152603","1.04684370301102","1.87853893904191","2.69755924051542","2.90445292129017","1.01045488762682","0.203668184255349","-0.360235198294732","1.18054882764268","0.817191813360174","0.567290382501114","1.10170723796691","1.25065237305084","1.39958334366763","1.16988158761111","0.0801670458330686","0.98667030491788","3.53788877229064","1.76795564724003","3.9884289485659","1.59911415440792","-4.72298936203479","3.23029191639505","1.69265397409017","3.02946417723577","1.23739715219326","1.57906174180036","0.591748773934103","0.373435791119582","-0.0489106773335843","0.38667924167709","-0.0221612639760377","-0.13722470564077","0.697323224733824",
"Austria","AUT","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0562674608344934","0.202256787544997","0.173937779476691","0.1313209738564","0.0560681798394826","0.0644795593501899","0.130842717209335","0.1670360497191","0.144732845975162","0.114772927655659","0.122741085610205","0.296955433527887","0.195439408556546","0.261546507289765","0.103419346967359","0.0626925326646038","0.297620024357795","0.254809604728466","0.212580531225562","0.647328949710159","1.02184632554613","0.743983496410907","0.902222101814408","0.619051367581806","0.609730036725919","0.449535590036703","0.796237372336925","0.939127369179692","1.26823297592592","1.51985629640086","2.79954053828331","1.53133139370407","2.70901407451965","2.62128106784309","2.66858984111626","25.7874479118261","4.78535346845682","20.3406745585357","6.48599745918629","3.88774259041081","-3.65525687067172","8.84201664922974","4.50623521277479","2.56465806242551","-0.19785902604216","-0.579964511669339","-7.32537674811396","3.7176805718501",
"Azerbaijan","AZE","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.122743711388124","0.000100941018529073","0.000449802469709917","","0.0144140940208982","10.3905930807435","15.3590036882839","22.7539861834464","27.2775945136748","30.3286358394889","27.5243995551098","29.1336001322262","9.26796495420707","6.21529999073073","5.71207482255976","5.38658127299259","6.43023811105205","1.99271656440136","2.64082880853898","6.04694501434351","6.79632854454764","6.293299605347",
"Burundi","BDI","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0981203796067569","0.0111766474064125","0.00946918512100083","0.00502536221443763","0.00452635567276933","0.00051578702430752","0.00235963127430406","","0.0144812280698762","0.0111243966126535","0.0600325389362154","","","","-0.0295343441697912","-1.34215137162721","-0.00104388517885128","","-0.00058859359382024","","0","0","0.00258332769498051","0.0360824732124174","0","0","0","0","0.00614265335813426","0.000886120381850683","0.00496212916227507","0.00121193596025418","0.000286056768422393",
"Belgium","BEL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.648065250149211","0.687095184446201","0.473153341806701","0.56042410312291","0.85030073147195","0.360170989367337","0.492079538476799","0.55858718525428","0.5499345574482","1.14648722687372","0.153739129210646","0.0985747883665277","-0.074587778571991","0.404696284173215","0.349504887543231","0.341853876839929","1.42796500416882","1.85242989792478","2.31917618449019","3.92867128024793","3.05886463188608","2.96304795738319","4.83268855910153","2.17044016692686","0.557030135127001","4.00701289790271","2.85263435990338","2.84604903953512","11.0687215723","47.0034712587521","36.300934867672","","3.4389912323303","12.2391336516041","9.35113719027077","8.40152446547037","12.2347336286157","17.6957486405657","43.0735266334464","5.106068020407","12.0042472032252","23.9312657071054","6.79975534197604","-4.51503430957696","-2.67076592211132","-2.88633970010265","6.14270247407187","-2.21976356323443",
"Benin","BEN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","0.0166444037723153","","0.00228025533140872","0.0417666888316887","0.0495927125578088","0.0450685849769339","","","","-1.33695978247465","-4.20787402186666","-3.33330508969958","-6.06044552029751","-4.51936043428074","-1.01293387036722","-1.29883118700527","-0.971036924232711","-1.19676949695717","-0.0746258434618879","-0.873869122459278","-1.05989970946543","-2.6824295737011","-0.926350069958004","-1.03001408578525","-0.86553879334554","-2.34120401134606","-1.29512973931425","-1.30837886694803","-2.04924858895778","-1.76384601580918","-1.71660900949935","-2.0266495843993","0.763359708164366","0.494759822009895","0.639627280710407","0.177753532937386","0.394088527667836","0.202577805520112","0.244788348346327",
"Burkina Faso","BFA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","0.0505901983914133","0.0723425262770678","0.0256003913288874","0.0327078970865803","0.0521827276892041","0.0205893002936806","0.00155543541464347","0.00168933883270584","0.0131095186689673","0.00187467338920473","0.000684987641751566","0.00193237534727444","0.00196434383841174","0.00452101674039496","0.00641700365645517","0.0299619702836088","-0.0177648116408431","0.00425951120831306","0.00544993728511781","0.0666322182233597","0.361122323283608","0.0084194098698016","0.0253182693954342","0.0427682838228168","0.187701165557571","0.00645598511036348","0.00635776143181357","0.0212422809648506","0.0535300431986088","0.0456154409841745","-0.184927709568605","0.325153848177084","0.847173109262934","-4.65566804029885","-0.845711716971939","-0.175059034238505","0.00759965350250725","0.953358275605428","0.653407380455043","0.487901205618126","0.56113443422329","0.135270638948737","0.440823607898398","0.265264819451126",
"Bangladesh","BGD","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00158236154329828","0.00129209466974602","0.000315369123880554","0.000603017752569842","0.000592265120296526","0.00448078876422194","0.0269173299693472","0.00635436393668189","0.00600617572182154","0.000116955984956324","0.00374743857992115","0.038154302405805","0.00482874627523965","0.00461746540028622","0.00624929154575158","0.00284269115391552","0.00500538218041605","0.168647558223753","0.208073846563248","0.176456993229115","0.0576358581061699","0.231218249297637","0.216757755580004","0.364607745953656","0.0241604614470646","0.030706599052872","0.0182988653057646","0.063153133507673",
"Bulgaria","BGR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0217785313316252","0.0681591070632754","0.0100223038253931","-0.0121461271717052","-0.0554664701547532","-0.0262209163346614","-0.0296499163599866","0.00185616438356164","-0.061239693710401","-0.281909924937448","-0.0151845203638893","0.000498940845770372","0.126838802397719","0.0249670887802859","0.0686338424921858","0.174103872429678","0.126307959164242","0.744945404547633","0.314937686959985","0.854729366095833","2.1890471637046","2.0538388487788","0.696252348047067","1.16429425461374","0.857512357755792","0.760588149253295","0.630466024309295","1.55531296609166","0.201756587066013","1.58907926174361","1.54859491073302",
"Bahrain","BHR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.164575430405603","0","0","-0.202288382407691","0.887485204943382","0.533026046595676","0.690897480886431","0.696058917056405","7.07997987927565","1.08313648672006","1.11397223466189","0.746688509213729","3.56835785731825","-0.274825803234167","4.99555919524563","0.75041783336094","2.92417229700429","2.4671678745529","0.105404462207396","2.40586730762322","1.97287288940961","6.69405429731401","7.87547654065627","7.10997407782394","5.29613820261861","7.68131125711095","6.30269703298444","-7.81006334081953","1.29910562369999","3.10536044362292","-1.67794812891485","-1.63385471198305","1.18131749958976","-10.2517917992501","2.73710627731213","-0.648564119715446",
"Bahamas, The","BHS","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","8.61229686212836","-2.66386260077112","-4.81530760945321","-2.36611265004617","0.293959139679585","1.33652960705087","5.23125817011527","0.807625438541836","-5.7811740009759","0.0130633572828217","0.00631711939355654","-0.0417850576633796","0.00964940495336121","0.00970245795601552","0.00306842589751458","0.00583260425780111","-0.00831255195344971","0.00631676025999785","0.01463438905816","0.00260285507172818","1.73506494792898","1.13458678525529","0.448758945903463","0.806463068582168","1.86934929748247","1.45183099164311","3.27239912464039","4.32487563969509","3.89125973779213","2.16689908595106","1.48430628303367","5.20362049362243","1.22828226295415","2.6077571606007","3.62752685424329","1.34095129872883","3.0289168512856","1.08746966737652",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80871869011776","0.146447515954081","0.635998564775825","0.409465168621026","0.20639442479695","-0.530762241129414","0.472613719806728","-0.025881367332827","0.345974925376252","0.474528055853712","0.0536761778352499","0.584426575549171","0.00110361693576484","0.522393268170275",
"Belarus","BLR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0114541154352995","0.0403412425277977","0.00186077444544204","-0.0070110674063668","0.0148636698198075","0.0151096970637788","0.0065906074689762","0.00157024611881145","0.0024282020823143","-1.41288530623644","0.00841382969413206","0.00561692117507271","0.008276071931898","0.0081181323880051","0.0335708323856356","0.0503591934097024","0.207886587962067","0.0884267694751674","0.203213233738547","0.236735567048996","0.347156094073478","0.0931308511481923","0.188823844695034","0.257529663292926","0.124535347294176",
"Belize","BLZ","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","3.27169274537696","1.91250298828592","1.64581961816985","0.415838003977581","0.365195300095268","0.289136720363486","0.435782592906428","0.32604730046889","0.424514476040114","0.36616411386275","0.00172157426948869","0.407810876375737","0.883246505446505","0.596043782319614","0.653127621354922","0.695001387614454","0.747998505418609","0.00136673225054556","0.00798424398600464","0.0361512336172379","0.00607309857630439","0.0880425647461542","0.0469533990062651","0.0763937928675734","0.201497785569701","0.0345000141178785","0.0802423962062637","0.0425699297971709","0.0556486676417757","0.0424491964042453","0.16048664138562","0.0264192248273273","0.0944318660426588","0.0175369851088139",
"Bermuda","BMU","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.613742303927235","1.51401518103661","0.863305110976819","0.39940015269154","0.6194839101281","0.568928190087036","0.621040122774855","0.684549233249114","0.642956564894654","2.06674954597077","1.77867243273005","5.28472043346527","0.189039326612558","-0.241983464215648","-6.06601695373509","4.34177806092062","0.907393199830232","","","","",
"Bolivia","BOL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.0110193132708424","0.00169732987105636","0.00178759176775753","0.00184411467689926","0.000162088174183993","0.0037193543288318","0.0101025931273341","0.0390988290425387","0.0413257692841608","0.0212045055320246","0.0225984864732137","0.0374302325386909","0.0354365307250302","0.0348755501509487","0.0367816406382581","0.0297830875084415","0.0283900157624628","0.0302813384328919","0.0329506910869827","0.0337957074040868","0.033341619086493","0.0316893444429144","0.0328885574353968","0.0343958735502193","0.0319144628969881","0.0314166461005172","0.0261965968773418","0.0228655344530355","0.0179917331934399","0.0173010458794409","-0.14659491849107","0.00114662748346225","0","0","-0.100354183853198","-0.00541424261152561","0.261824077419329","0.212466003206159",
"Brazil","BRA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0330753455605949","0.00203233622939448","0.0324569896107028","0.0417512530388319","0.0511718118887891","0.0905347703684657","0.119860081665481","0.0828738920592935","0.0617527137679136","0.0871229254308326","0.156153867121857","0.078539666383744","0.133483713547386","0.0919802492082211","0.0200933947978074","0.0363321908018852","0.0533309017963252","0.0469253503282567","0.0529665213875091","0.122886692524878","0.143954418169124","0.168198254984574","0.0341987659737256","0.112152031796692","0.185805000546523","0.179902549086151","0.104065438898298","0.11798012251386","0.315031405117965","0.249921344853752","0.38098677806877","-0.266207866151343","0.487930518496018","0.0409781187207275","1.41730957134644","0.326412334181689","2.59997480228938","1.22120409120771","1.53997723999179","-0.273054594316146","1.21161456535862","0.61413910765936","0.211244414414475","0.604243205047086","1.06025056268093","0.750096872617683","0.714395993147449","0.304955475581825",
"Barbados","BRB","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","0.0330871045788722","0.166580212217","0.184227951795663","0.0682966064902921","-0.00764480173889414","0.0315253808710093","0.0589503672164787","0.107123396480223","0.0427192673652078","0.112656423758312","0.110749533685206","0.158721699135108","0.176698681573713","0.142959563483472","0.0521171753703702","0.146348890678953","0.0691932669861162","0.0647697490648765","0.0435696345276539","0.127065484145304","0.0511319882594929","0.145890537421695","0.147188517831375","0.047071810274213","0.0330496938457813","0.0431595193291737","0.0336376741950985","0.0352943063866652","0.0147968197879859","0.0152678748644976","0.110558467426409","0.234254775229005","1.04667059930297","1.8179333894446","-0.135333665378855","2.38598737463493","7.61611644772674","6.52961149027012","-2.74817122316836","1.17067557178224","-4.63229392512938","3.07436834713088","-0.230023385869001","-0.576465834724549",
"Brunei Darussalam","BRN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00394824478921799","-0.0301485785770133","1.72793515774028","0.00913362978595116","0.818870382828768","1.82396777645306","2.87745168445862","0.696703485810548","1.70482572271386","0.407391304347826","0.361730468997341","0.583654192118877","0.289714984187568","-0.237840594625488","0.528114779934002","0.174454907272233","0.15218492511344","-0.118283488365794","0.114082449663936","1.03941663026141","-0.613399911717496","0.38268704716131","1.48544539763895","4.74779526304165","2.23307609538581","3.92829455281809","","-0.698378779945672",
"Bhutan","BTN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0.0309131453217962","0.0525994953479824","","","0.218293869871306","-0.0111291506776427","","-0.108874832222414","-0.0186217784458754","0.132018626412956","","","","","0.194265054835547","0.215793604024377","0.237768533275169","0.228170053403896","0.222129060175762","0.864709454584032","-0.0217252574364259","0.0817345805418749","0.0730096322363545","0.0276010282954779","0.0389185543832266","6.91579429744572","0.788460737618406","2.74333323421561","-0.432633265029314","0.576433445351029","0.491836569181906","0.289278566626618","-0.835071479963648","0.0761723666858978","0.0070101404848789","-0.0619060253617988","0.0605268493291756","0.567404748538841","0.685302651129801","1.28420112940395","1.99655005906383","1.91037928946931",
"Central African Republic","CAF","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","0.264089145154869","0","0.0176518479560385","-0.21918902351653","0.0469584791100214","","","0.0459536218618841","0.0673305844688714","0.039468967039319","0.0697473966960684","0.11269866884457","0.214161858887549","0.376644311407427","0.30891640507477","0.263094172326166","0.254267595845656","0.414745679448338","0.415903792299192","0.846424708681514","0.127706682552343","0.147806872792279","0.0184531972829982","0.0311906854843996","0.000650007722088398","","","0.00013035873636799","","","0","0","0","0","0","0","0","0","0","0","0","","",
"Canada","CAN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.05746732183228","0.461378700826869","0.0709814826687717","0.887834547629809","0.845941475133911","0.718763675760056","0.485340150247879","0.770683173107556","1.04156645010068","1.57506954689564","1.49476222773823","1.81100075816115","0.756318172281595","1.54090637406198","1.29002077389349","1.03206130106899","0.891540649538007","1.76278339851662","1.4478757573738","1.13529799586808","1.01870256443223","1.06116627649722","0.977106426790562","0.890741555806865","1.83708176790416","2.62048031839874","1.95530138731082","4.09424239524607","5.75327328364495","2.94777602269752","6.28481213246076","5.00203177924727","3.86069130340876","2.62544377275146","4.38056464524424","2.33208222792271","3.82849548297318","4.4462561029259","5.72477573660294","2.75000360971831","2.25206245096899","2.80059248571971","3.41279490450555","2.95670988442926","3.60820573081872","5.40104167903867","4.61003183929919","4.91211310858638",
"Central Europe and the Baltics","CEB","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.016600414882516","","0.00856888092738107","0.079440504072269","0.0797233860269769","0.0381597604555873","0.0647039251948836","0.253794507248008","0.250171115377807","0.125391627082415","0.229477623366498","0.241386838601383","0.486066492196786","1.0819516333309","1.06108214534514","1.54143008362418","3.67338054583551","7.15407923547964","5.96929571615883","0.89147182944595","-0.473205756283858","1.17750742019721","0.922539009373494","0.254077175378835","1.78594566945775","0.269852316352175","6.78248639723697","-0.0038674634453509",
"Switzerland","CHE","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.442086753240323","1.07192876574944","4.24328561203241","0.945300953145133","0.658243547263694","4.15423204118607","4.55071238086215","2.14284537167108","2.08928121070228","2.11704802812597","3.08233933963674","3.67294854100333","3.29495881744505","5.04685543976812","6.56765472472105","6.93582221148249","12.2004809100413","17.3883376125571","6.72879095127792","3.33665602392422","5.07891195730297","7.94439155064222","13.2212431287243","19.8002538023467","14.0189650175613","5.46286446440626","8.25550863822771","12.693964694407","6.1939802007651","8.1280296526507","1.82229028854347","1.6295211685065","18.8469677102586","12.647231419759","-2.62243416926617",
"Channel Islands","CHI","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0.00193387590012337","0.035809196912484","0.0250157384827771","0.0504501599313594","","0.0617214583404084","0.0659404186236943","0.0137551857290091","0.0560580180681854","0.00960295433321419","0.0132337808450299","0.0247130948033863","0.0599073054422576","0.0227533682680622","0.022649107351053","0.331176643628982","0.865453757569694","0.880770007306324","1.59748317073176","1.02386666806644","1.45240701762361","1.72178007439101","1.81849472371328","3.40268042138488","5.12021245975737","2.2678694853507","0.492069371072644","2.12345481646677","1.57555902565915","1.7750728118489","1.40285604183012","1.48199419375574","4.47631581309841","4.19566647976483","4.3291005810546","8.02845920223369","7.69539483245355","3.55204598323106","4.91215283825474","6.567564541297","2.98542680098257","1.74106546257204",
"China","CHN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.0214540272038516","0.0403144095391902","0.0515490665778132","0.203238879317942","0.149621905391587","0.23628712716205","0.272127459096023","0.224287422912464","0.23000742705019","0.238149072179523","0.936953098914499","0.989361480463352","0.354405913173888","0.272276321917895","0.24474767396042","0.391533332245842","0.439923265678586","0.368922310936633","0.380733224786637","0.723908540503188","0.427326486972596","0.509314281525144","0.407733343159789","0.600602412693315","0.869587666522311","0.482936915859076","1.23400899181138","0.858911623394944","0.949962376320752","0.639422869783484","0.758869545789478","0.759541736779204","1.17463445310002","1.57610430724387","1.93391658320009","0.832787993288046",
"Cote d'Ivoire","CIV","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00219985023296169","0.00106209695049132","0.00419759070685002","0.0580422429976141","0","","","","0.0177102813989136","0.0637131544656767","0.00322068896410278","0.421547968538792","-0.228961093575482","0.0512972955990796","0.073455623050239","-0.0462739303714031","-0.0340421747321953","0.151331037394602","-0.154121469056142","0.216562700771801","0.178575905289244","0.0808042540558163","0.0839706816512347","0.038885743012235","0.177019795141534","0.0601683689459142","0.0528896864929649","-0.0204637001854656","0.0457905951963421","0.0434531303462047","0.0787136808856663","0.0657172156831538",
"Cameroon","CMR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","0.227437180483256","0.354689011600683","0.0726540626922826","0.260027942560216","0.130584860826521","0.155759414933094","-0.0372102033842422","-0.122175220171177","-0.00481919502223589","0.058594833173271","0.0707436297034501","0.129653968080392","0.129483606263836","0.147899638797299","0.0938511924676109","0.229233093533963","0.234117563149324","0.13536737767591","0.173041863154304","0.290070305551519","0.142645406817615","0.123359092123148","0.0872498103208708","0.106495749942748","0.621967046425944","-1.28013619674069","0.346737958778281","0.100999726054282","-0.479527837401321","-1.13990970839515","0.0436978493125169","-0.0499972992923068","-0.0761864893940681","-0.0274180085336197","-0.0344530702103948","-0.00835416319743714","-0.252919996864303","1.9143784297836","0.636907549414704","-0.970050684868351","-0.486944688419452","-0.0336877369058029","0.18040801926473","-0.120651033529351","-0.0572827608491798",
