"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","85.6332309315756","101.915842514694","132.967354224339","128.948064017801","142.106411585762","146.839625585656","115.974510211796","133.021878338811","140.659123073428","171.930622794216","157.226918531444","137.800782461083","143.540484081861","149.272126887192","151.074063796822","158.973000516075","156.544805710029","145.629808203147","145.602178284139","137.264769638368","135.403263117099","131.319408132489","130.795256680996","116.281789378355","116.380689775623","110.764539900541","116.56601895806","122.481460178376","120.133080113112","118.113791647384","115.423207450464","115.283599454991","103.581582371424","104.364082719019","103.246858561683","102.798764074336","106.154465713388","104.155817102385","93.2406974385871","88.7302849004793","",
"Australia","AUS","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.0561987457791","27.4281805745554","26.5739385065886","26.8399395801865","28.7027434712925","28.4875183553598","28.0626078383042","26.7772249861802","26.7832647462277","25.2890085020491","26.1983605667445","25.5979555379119","24.7993164391878","25.1754297778225","26.3687206465639","29.0170225327167","26.9068534964489","28.6767308693389","28.2220929899993","29.6723966328717","32.3521095319592","31.6564215509023","30.3747792903116","29.2221458410449","28.5892417672565","32.5696528531597","33.0998827621995","32.5883246580953","32.62889493928","32.1250190428519","32.213926037422","32.2507653079686","33.1103425583339","35.468279172155","36.5273048168299","37.8015516603413","38.3323319414935","38.0748112251054","40.0704305582242","39.1561162373084","41.0476364852412","44.3840934437813","41.5743630486655","40.3128544092887","37.1562923222683","39.3146159122681","41.6339348752007","42.107552446908","42.9277976282111","45.8649831280567","40.7163844539093","41.9779397674618","43.2870791020844","41.2735790627962","42.5798482995107","41.5473873260458","40.7714731948103","41.8929700625283",
"Austria","AUT","Trade (% of GDP)","NE.TRD.GNFS.ZS","46.5097584886874","44.9072370695355","45.6180901534569","46.2846929359315","46.9855812470221","48.2393149536368","48.9255425298678","48.3085412151414","49.013881174705","52.7252596626323","54.86039174788","54.3804711459358","54.2960192212936","54.4568199360651","59.5677317780406","56.5991341566834","59.9162816321086","60.2775956821567","59.6679877608595","63.3172191333532","66.8250060486283","68.396550301208","64.1171139234959","62.4721849872476","66.5750060351522","70.0831614762495","64.014597212162","62.8537227269269","66.562550344062","70.5383587945509","71.4883694819226","70.0484058928522","67.6301674653756","63.2650504915528","65.9870933378821","68.25660110272","70.0836711206827","74.8676902155828","76.9271493915785","78.2601403439716","85.3604956179232","87.5366647639352","86.9481679996606","86.3873824162825","90.7923456929297","94.0338056833054","98.0883112053436","100.733254061926","102.073682731706","87.0622309742796","99.0197962369563","105.102788629725","105.152177427838","104.066414086373","103.528973020149","102.136010417855","101.167012721198","104.707771937866",
"Azerbaijan","AZE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0832196452933","86.8637724550898","140.799983402834","133.420761131129","55.3526580466289","69.4108913675133","85.0633599742374","82.046246691237","77.2335799943033","69.861221484048","77.419454865306","78.2409718564226","92.8174579872131","107.561386692787","121.503364477217","115.833445398283","105.265784532332","96.6446391988858","89.2428968637573","74.7440416836369","74.9859884610856","80.5080450059522","78.2632522098433","74.9781719432127","69.4664495434142","72.6015079073189","90.0773187345677","90.6635906985233",
"Burundi","BDI","Trade (% of GDP)","NE.TRD.GNFS.ZS","25.8928574435131","27.5862079836929","29.5081958920413","21.8045114655597","26.1744966082609","22.8822529667839","23.7683401950761","22.6863662585732","23.662507797879","21.7532896713333","22.3097965544679","22.6074300410872","26.8094131157561","24.3489043362581","25.2873351845382","27.2774163190328","30.379360630475","34.8870291528506","31.9340935865245","36.8847861616734","32.1014455985716","31.1810462057784","37.1194209891435","33.7933398239583","35.056316693605","31.8135215539913","34.0388589004453","35.4835346628137","38.5439533047301","32.6893093927341","35.6481395516768","38.4225604772107","38.2261314127976","36.5429966027968","38.753523581475","40.2046264145201","21.5737222729","24.2753792298716","27.4400299850075","23.5397452788757","22.5537244890286","20.9640456147222","21.6738294069666","27.3763120796107","31.5761181816532","41.646805693479","54.1517904863709","41.4823120441688","47.4179182584123","49.9258729032171","48.0956962350074","47.0192045511925","46.4189800438818","41.6411735610248","41.3070022873188","35.9932017274101","38.1563092482199","",
"Belgium","BEL","Trade (% of GDP)","NE.TRD.GNFS.ZS","76.3013658733824","78.8184721341105","81.1576432460471","84.3825837561852","85.3268781038424","83.9900692062356","88.0357457342498","84.9542938596995","89.2725658349821","96.4912899323802","87.0758025041546","84.9490549800667","84.5787180649479","93.4462479046126","104.495768978865","90.8501180613793","96.1032781185445","94.9763496102847","91.6365514233163","100.831741990439","102.306683920574","109.417686161341","117.06390427629","119.509460317824","127.286436050737","122.963339106446","111.494554813514","109.105628431747","115.55989903239","124.011913158749","120.56967271465","117.712773234039","114.215711339517","108.201663534969","112.388936950299","115.511365408443","118.060093802792","124.366693263271","123.484495687655","123.99724026107","141.079071496619","138.694465221206","135.124884981773","131.990312645394","136.037833248748","143.376220942029","147.693901435153","151.163621858795","158.908045084263","136.356757863313","151.100176526737","162.753665660528","163.994977033554","162.218643125169","164.710002339658","160.229325319499","164.544702629143","169.402711456732",
"Benin","BEN","Trade (% of GDP)","NE.TRD.GNFS.ZS","18.2341998166072","14.1181216852278","13.4771276576628","15.447259020027","17.3805034251725","22.1732736350777","23.0426078397633","27.4380883208416","28.4112293667841","33.2017249500644","39.6379034467417","45.6184127164884","41.1845516067007","41.6121426133332","43.8114045020463","47.9412279615522","44.0197577086964","50.9596855186593","51.0704526504407","54.5381681535616","53.1386195994861","59.8893720979652","57.8573353739462","45.3420118908271","50.5113034919755","60.3012179781571","49.2914176982042","46.2181352147978","45.8868280290306","38.3003673589405","45.7201821451396","51.3447168355486","56.7407458048553","55.3817991336605","64.4004792535565","63.800140010475","56.5177914456367","58.7116296113966","59.5936252981433","64.6700078497675","55.99169035644","57.2759199877844","51.4842649131048","48.7223543924575","46.3702587289626","45.8165601073487","46.8518725129235","57.8049632995456","56.4979180363796","52.7005251850084","60.9929899774057","55.5760468648297","59.6693976598352","69.4546981720121","76.5288050838629","68.0186793914923","71.3146787910156","79.3859918890312",
"Burkina Faso","BFA","Trade (% of GDP)","NE.TRD.GNFS.ZS","20.7013700595553","21.2188624397492","21.2379483918704","21.2485012803128","14.3172756393415","16.0292171246163","16.7002191862921","18.8558132843739","21.4921288241186","22.3496083648567","21.5970104218475","25.442556614231","27.688726861213","29.231336311371","32.7936788935997","37.4993707069501","35.2134956783333","38.4035337580082","35.2192484844596","37.5285780653351","40.213028682332","40.7115242526657","39.8197514428109","37.4582972460124","39.7187056640872","40.9475469828696","37.9617294229875","39.4399463300075","38.1296822765951","32.3947599439306","35.4226504401749","33.7962364263647","28.3740163771975","29.6250839534616","39.2292222386411","40.7474714183407","38.1802977691941","37.4164187803511","40.9397835752562","33.6863261234128","34.5123824969857","32.3692329044732","30.8729064656754","30.7325181469586","37.1285844672402","35.5357195534817","36.9575709986318","35.4245345810243","36.3105384865982","40.4208553601654","48.8668309061283","58.1539870387695","62.6790476334154","67.2680508872433","60.8645087365644","62.3343770669398","62.0168473610495","62.8302616459157",
"Bangladesh","BGD","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.3039436708071","22.4823523745223","21.554848275691","21.6397630631354","24.1502678104311","23.0293137134448","22.9361029749964","21.9018601093214","19.9371403769383","19.8113211700256","20.8205969538367","17.0190718372794","19.4072895559385","18.3946565109774","14.0496210654104","10.9956261323865","22.3822749296616","19.4221981983695","21.0385149611892","21.9070635430834","23.377231112235","19.2471590909091","20.6069241937352","20.3168806212371","16.8117271749034","18.2221846249994","17.0187425082782","16.6877976312963","17.6780643099612","18.3251740190693","18.9665020125385","18.8898268850747","19.9340055024511","23.1215830698982","22.8658645545703","28.2094960764218","26.0760877233809","26.3255133900833","27.8800634028394","28.3879405571158","29.3217143619038","32.0980170730117","28.9673807211649","27.657884900158","26.8582341492431","34.396934864465","38.1119244325921","39.9423826531735","42.6209140325589","40.092796223023","37.8028426708321","47.4208498356898","48.1109227476789","46.2964027239758","44.5140801968096","42.0859990835216","37.9543007335199","35.3039965170835",
"Bulgaria","BGR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","66.3964173548912","70.1610468042275","67.4993968221142","74.0878629932986","78.3773116646511","85.9973677186588","83.5035643944016","83.4076531631779","91.4617513059035","94.578970772527","69.847060845197","82.6823876197495","100.049800796813","84.0414854466377","90.7201293759513","101.827166456687","104.365860439255","87.3933849887679","79.1499976704819","90.9576853132472","78.2943375418042","79.6874800819486","75.854094811011","79.6250402264232","93.7806532245441","100.497031146171","111.859854826557","123.591902495903","124.844857942792","92.9411023225034","103.207329550242","117.761918795428","124.776338243109","129.714820345617","130.967946165628","128.066670580651","123.643921856923","131.122130849195",
"Bahrain","BHR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","239.348924963302","251.13888334995","225.758688357164","189.632583309598","190.330268981954","191.610232321025","183.523568876884","189.767930827029","172.832411464694","186.273821160598","210.160965794769","180.64181022066","181.124037169727","164.603897100189","155.17817162615","152.464315379845","164.115419261449","148.582078139234","128.48910154402","141.831698808263","135.809015765396","127.02611196662","130.607523233005","128.091486797096","140.737233188148","148.313492997025","147.10185544489","137.785050572304","145.882662049033","117.963725409489","120.472394522656","174.158964879852","185.888975188856","191.877804995067","175.564650647056","154.067392842373","139.553543142304","",
"Bahamas, The","BHS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","148.793828892006","150.180201826045","129.075265039896","133.258443795402","129.75113915177","125.337388329215","124.584487534626","121.895056587134","124.061710865761","121.72295247725","117.126017580178","","111.000326583932","110.120025268478","106.118618136001","101.461563203602","103.359961190168","104.401963792574","104.465441819773","105.856747021336","79.7348855718879","77.7261671656993","75.7027383336782","79.6449438925669","72.5008806383396","70.2779817050926","71.063540505226","76.0019833710461","81.3962709176308","87.5507143032777","88.0128155625079","87.4292228766863","76.5210439633098","78.6756024311196","88.3336891598687","84.2507345739471","85.5150739583725","87.7123013881157","73.6870669843881","73.4863330742981","75.4639412601442",
"Bosnia and Herzegovina","BIH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.847227683838","91.8796126648453","107.500043530726","100.630964756317","125.666609057011","121.820629357681","104.19061090981","104.318949933442","95.2767695073556","113.457846454851","109.74013133431","103.244773426647","98.0289377986729","83.5642764969633","86.1628773169201","73.7474978345482","80.9682123203619","87.8363496197781","88.1978712345139","87.8763814029585","90.5618503211591","87.8087488929385","87.7028958885129","86.9273441501429",
"Belarus","BLR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6073903002309","66.6666666666667","117.391304347826","150.964467005076","155.375709548699","103.718194772782","96.7748997857579","125.516179156558","122.957697735989","120.83511782963","141.609165955024","137.044930473063","131.002058282291","134.141852273225","142.136510387704","118.88435169233","124.295103889387","128.153877979073","129.599478545475","112.310338455001","115.917972989303","157.974255073313","153.085269313372","119.815965235724","110.651424367582","115.914826201946","125.209322899662","133.552315136075",
"Belize","BLZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","123.95378690629","128.745463970969","118.549511854951","114.074074074074","132.598387861546","109.777671527612","113.649330700022","123.051889350931","129.866624325183","128.872366790582","122.285437598354","119.119694774755","102.638733742784","96.8752090372876","102.270110871105","97.0720178849822","100.269300534251","108.486456089493","109.509168061276","122.41125289473","126.641616364056","119.967572797761","118.690451367396","119.121744960906","109.074108648191","117.353301636195","122.783107328688","122.307018725165","132.024217880257","107.847214262087","115.684327568387","123.198480220922","125.390671902198","128.097103893877","126.625175060046","123.574386489442","110.198639014167","112.840043525571",
"Bermuda","BMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.999706185164","77.2691870746085","76.480186266016","75.4166518435904","77.2607832126178","","","","",
"Bolivia","BOL","Trade (% of GDP)","NE.TRD.GNFS.ZS","32.6121801927315","31.3443140187853","32.4062563967302","34.7256449489859","34.9287430527115","37.045854293376","38.1057244680236","39.6004836104236","49.0857569387232","49.7398062739261","48.9490235021516","45.7968341785769","45.1315789473684","56.0321291496854","62.0901346785323","58.154952408662","57.5609577639979","56.4206190675276","52.7033855482567","51.5707792927613","46.8130067540957","46.2197717378319","58.4682612528799","52.3558215449165","49.474733747021","41.8927645575655","47.0313619243896","43.622659299485","41.9062514460229","45.6546787096107","46.7032732211903","48.4449664982379","49.1108569698764","47.4671274983013","48.8608514107981","49.7379857027158","49.8562911066617","50.4696634073311","52.2811617688536","44.1682546423174","45.5977751096643","45.2278213515973","49.3502613371843","51.9678351389575","57.4642663162886","67.6419424916322","74.5378491112511","76.0619116458958","82.8670211992063","68.6270745184224","75.5116265414044","82.4803951341058","84.9487612540949","81.2309073172861","85.264469812741","67.9328449414657","56.4010345452952","56.7046528441721",
"Brazil","BRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","14.1763320197361","14.6188670166801","9.05773411905174","18.1474542661017","12.0630092764625","13.2916862270444","12.8164043060117","11.5379421311238","12.6109104199433","13.1741168938292","14.4791954967734","14.5512801755657","16.103251255854","17.7732588226592","21.8968474924518","19.0441531301006","16.4683313792368","15.1701161077981","14.5399732261263","16.2994727376357","20.358560531222","19.2198034029422","15.8841617251626","20.4301627867509","21.4719722116083","19.343274227025","15.1711652325925","15.652605863759","16.5807547623932","14.3908776604293","15.1617555617526","16.5909166307269","19.2533435846423","19.5993162912733","19.3329054571035","16.9844599991956","15.6355914758682","16.5762092613247","16.4385849312059","20.9821664782285","22.6397613567941","26.936285022064","27.6183574022309","28.1403847231593","29.6782524787535","27.0867952848645","26.0416993764145","25.2926116961789","27.2575694583364","22.1059757365301","22.517407401784","23.7016558426572","24.7653050203956","25.5618602904671","24.68540581659","26.9536259376792","24.5742827331193","24.1197569541318",
"Barbados","BRB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0253102346726","82.5261958433451","76.159721154339","80.7532499088811","83.4223115856618","90.0714364215848","91.5481344052773","93.8506845574755","86.2870584979417","86.4266613845697","88.7794329649207","84.6405595751849","81.8100075719334","88.2941203413897","90.2172521234368","95.6675134067175","95.8543305232421","94.170765404808","98.1887439498188","89.0878542190548","88.2532247038652","86.5326439099745","86.3594875814748","93.4926829268293","91.4774268447492","79.0004690073405","82.619975491549","80.7131265434912",
"Brunei Darussalam","BRN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","107.407690543536","113.485417268265","111.913768095333","110.722059241033","109.48541402428","109.199455478834","105.025773195876","106.856740202721","106.569503040929","107.25144327232","","","","","","97.0192105593723","99.0753800344774","106.849100860047","105.781364636831","106.526982212843","99.4874259170271","115.543964232489","120.573963676695","115.67966826487","107.87610619469","104.219571630114","103.171625469555","108.718870678156","108.747969082215","105.258467568503","100.589570685232","97.4576166216243","96.9411493596989","95.7504672644039","105.913844072184","108.572636487672","95.3718566078117","99.5365403596103","105.637944796874","110.936878837404","99.3694492143503","84.8970637867027","87.31980112747","85.1768601780264",
"Bhutan","BTN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","51.3479721963706","63.4785237107963","61.3938858648206","57.8312359709116","58.0612021643078","66.1305839633803","70.0522366391781","61.6385014393624","77.1890437745484","66.0154058796115","57.4829835555202","72.2810297721311","87.8903326587381","75.6620331296629","68.9547840069737","80.3984622015262","81.1564493428122","82.0206934423105","82.5175996793296","81.8156737632596","77.6648452193735","74.0343279489531","73.2002665133737","76.3574133686125","93.1919117073726","102.698072971288","113.597305079224","112.264075886168","106.749451994739","106.906126982571","113.183993820434","111.691583284285","101.763927226458","102.735475201749","93.6226199498435","94.9550445806489","82.8111555551281","74.0319426718031",
"Botswana","BWA","Trade (% of GDP)","NE.TRD.GNFS.ZS","65.9195781147001","69.7418276611398","72.7650318789505","76.3398001952537","77.387712439321","82.3170731707317","80.2168021680217","75.3873411098824","86","75.3375337533754","85.5692530819434","94.7136563876652","97.9150275373722","100.796695190322","105.698485212792","107.386255473063","116.707882534776","120.210387902696","120.584926884139","119.372942232864","119.501546297981","121.235392320534","123.836180087077","124.649064820936","118.773470717855","117.522808175582","117.459589590737","123.571753295954","114.451590222921","105.360864562126","104.847320396747","99.5583853464229","89.7512545868151","86.2082050096699","88.1806097283683","94.595171646002","90.955575275056","108.604415150755","101.841039320292","98.9290812021418","91.924729689918","87.5250655680957","91.8357740585774","85.8340425151264","90.9978228872631","88.5053520573505","86.3345889171215","95.1046388023392","96.715910335632","86.6860199052182","94.8997963219007","101.360470544953","108.651564255034","122.949083019171","114.772662617607","105.691407571108","97.129586567473","",
"Central African Republic","CAF","Trade (% of GDP)","NE.TRD.GNFS.ZS","57.4545367418192","62.2516545984826","62.2950725665156","63.7223974454916","69.2528596784602","64.7696449864499","70.8762886597938","73.2009677419355","73.9435231051187","64.933122360612","73.5008478028886","67.2226952791009","58.7478877440636","65.1049252125144","71.0729370672464","61.0503166351623","51.5134770679399","59.5293038235671","57.3060779001441","57.5655068303631","66.3023280832322","58.4431938924067","56.4022587335688","60.7652604197473","58.8956716431012","53.6444942027307","46.8090580912756","46.3944345628938","42.7986346311062","46.7670475619484","42.9429835183745","43.7093216871222","43.2290760804125","39.9886220219109","48.4180322318527","50.4758911171183","47.0844050293092","55.8185083614851","51.0495318767161","43.212343897896","45.6597819937269","39.7304997372329","36.1085647794782","36.2312260023474","33.2439549188203","35.0709368656226","36.3958702287378","37.5808990187896","34.4375218095517","33.9200199840341","38.3170430589613","33.5424008401309","33.4312544800279","39.4564240661555","50.5926049986994","47.1906221896738","42.7543350813203","44.2928877224955",
"Canada","CAN","Trade (% of GDP)","NE.TRD.GNFS.ZS","35.1016149255244","35.804682056991","35.5754619200881","35.7025465590085","37.3421414767856","37.1892288290064","38.6433733658693","39.520996594418","41.1798979624839","42.3883808000031","41.3028289164877","40.47707640957","41.6431738006748","44.110426690141","47.9709393107144","45.7457385257029","44.1653433043191","45.6684338342554","48.791812808131","52.2050242281621","53.2960882602348","52.114697878901","46.6025291320749","46.689826562876","52.4748882655467","52.8621191587612","53.0824673467442","50.8698677800974","51.3631464395477","50.0493254372775","49.9670272742883","49.2020770736772","52.7174558217031","58.2448751557867","64.3982890588684","69.0974253684981","70.2995135486446","74.3850550170262","78.1588507353608","80.1939557332526","82.8577260109944","78.4063200073652","75.7326903481603","69.8434394532578","70.1805468539895","69.709843418761","67.9811849160338","66.1920443943943","66.9242305902937","58.348246898457","60.0607292686317","62.3286223912692","62.3971367253161","61.9733949150792","64.0576229285793","65.5277353225282","64.352107043654","64.0626529567679",
"Central Europe and the Baltics","CEB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.037487083915","55.3684273463444","63.5111175233993","58.5046665908661","58.4533429032745","67.7550016328427","70.1206896867101","74.488669013927","74.6742440469005","74.6323834769064","83.7726714134465","84.2893252681919","83.1377573626322","87.1039374170991","93.9765060680821","96.5083366991009","104.510534615862","106.337580947836","104.959781989879","93.7751381658846","105.437397962694","114.304237352037","117.8320475186","118.926580100186","122.200025310218","122.913219613793","123.595896190961","126.461152169387",
"Switzerland","CHE","Trade (% of GDP)","NE.TRD.GNFS.ZS","54.5158250648568","55.8302884047897","55.7154734454787","54.9017529939724","54.8715362748046","54.5277284354735","54.9043545446454","54.019131972861","56.2412620383239","60.0482109164962","","","","","","","","","","","96.4908983185094","97.5435668198953","89.4584250353926","88.4089037099586","93.1131657238403","94.2891298891593","88.2949532042995","82.1594327361602","84.5896837961272","89.6859547198566","83.70214449103","79.2440291193088","79.8334127343961","78.4779723746204","76.9523264714366","77.0956428140903","79.6701655268348","89.3729070634287","88.8662925057571","90.0752247705595","98.1055970153957","96.1637042872223","91.1530342129015","89.5299014537323","93.9925535148421","100.329813608585","104.517837158744","111.310846644869","114.779395129489","106.930166516828","117.252176696941","122.496172646162","123.682364403577","131.796551442727","116.860116317017","112.768159487105","120.4002140529","118.904207841149",
"Channel Islands","CHI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
